hcpcs,mod,description,code,payment,wrvu,pervu,indicator,pervu,indicator,rvu,total,total,ind,days,op,op,op,proc,surg,surg,surg,surg,base,factor,procedures,flag,indicator,amount,amount,amount
3570F,,Rprt bone scint xref w xray,M,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,35.8228,09,0,99,0.00,0.00,0.00
35700,,Reoperation bypass graft,A,,3.08,0.78,NA,0.78,,0.68,4.54,4.54,0,ZZZ,0.00,0.00,0.00,0,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35701,,Exploration carotid artery,A,,9.19,5.74,NA,5.74,,1.72,16.65,16.65,0,090,0.09,0.84,0.07,2,1,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
3572F,,Pt consid poss risk fx,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,35.8228,09,0,99,0.00,0.00,0.00
35721,,Exploration femoral artery,A,,7.72,3.96,NA,3.96,,1.66,13.34,13.34,0,090,0.09,0.84,0.07,2,1,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
3573F,,Pt not consid poss risk fx,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,35.8228,09,0,99,0.00,0.00,0.00
35741,,Exploration popliteal artery,A,,8.69,4.58,NA,4.58,,1.85,15.12,15.12,0,090,0.09,0.84,0.07,2,1,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35761,,Exploration of artery/vein,A,,5.93,4.25,NA,4.25,,1.23,11.41,11.41,0,090,0.09,0.84,0.07,2,1,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35800,,Explore neck vessels,A,,12.00,6.55,NA,6.55,,2.42,20.97,20.97,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35820,,Explore chest vessels,A,,36.89,13.44,NA,13.44,,8.44,58.77,58.77,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35840,,Explore abdominal vessels,A,,20.75,9.40,NA,9.40,,4.26,34.41,34.41,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35860,,Explore limb vessels,A,,15.25,6.29,NA,6.29,,3.33,24.87,24.87,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35870,,Repair vessel graft defect,A,,24.50,7.04,NA,7.04,,5.56,37.10,37.10,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35875,,Removal of clot in graft,A,,10.72,4.52,NA,4.52,,2.33,17.57,17.57,0,090,0.09,0.84,0.07,2,0,1,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35876,,Removal of clot in graft,A,,17.82,6.31,NA,6.31,,3.90,28.03,28.03,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35879,,Revise graft w/vein,A,,17.41,6.25,NA,6.25,,3.83,27.49,27.49,0,090,0.09,0.84,0.07,2,1,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35881,,Revise graft w/vein,A,,19.35,6.69,NA,6.69,,4.29,30.33,30.33,0,090,0.09,0.84,0.07,2,1,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35883,,Revise graft w/nonauto graft,A,,23.15,7.66,NA,7.66,,5.11,35.92,35.92,0,090,0.09,0.84,0.07,2,1,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35884,,Revise graft w/vein,A,,24.65,6.76,NA,6.76,,5.58,36.99,36.99,0,090,0.09,0.84,0.07,2,1,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35901,,Excision graft neck,A,,8.38,3.75,NA,3.75,,1.83,13.96,13.96,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35903,,Excision graft extremity,A,,9.53,5.09,NA,5.09,,2.06,16.68,16.68,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35905,,Excision graft thorax,A,,33.52,8.96,NA,8.96,,7.61,50.09,50.09,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
35907,,Excision graft abdomen,A,,37.27,11.16,NA,11.16,,8.21,56.64,56.64,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
36000,,Place needle in vein,B,+,0.18,0.52,,0.07,,0.03,0.73,0.28,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,35.8228,09,0,99,0.00,0.00,0.00
36002,,Pseudoaneurysm injection trt,A,,1.96,2.39,,0.87,,0.29,4.64,3.12,0,000,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36005,,Injection ext venography,A,,0.95,8.04,,0.32,,0.13,9.12,1.40,0,000,0.00,0.00,0.00,2,1,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36010,,Place catheter in vein,A,,2.43,11.50,,0.76,,0.33,14.26,3.52,0,XXX,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36011,,Place catheter in vein,A,,3.14,20.14,,1.00,,0.42,23.70,4.56,0,XXX,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36012,,Place catheter in vein,A,,3.51,20.53,,1.13,,0.50,24.54,5.14,0,XXX,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36013,,Place catheter in artery,A,,2.52,19.35,,0.84,,0.43,22.30,3.79,0,XXX,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36014,,Place catheter in artery,A,,3.02,19.70,,0.99,,0.32,23.04,4.33,0,XXX,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36015,,Place catheter in artery,A,,3.51,20.82,,1.16,,0.35,24.68,5.02,0,XXX,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36100,,Establish access to artery,A,,3.02,10.73,,0.97,,0.64,14.39,4.63,0,XXX,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36120,,Establish access to artery,A,,2.01,9.81,,0.58,,0.32,12.14,2.91,0,XXX,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36140,,Establish access to artery,A,,2.01,10.06,,0.61,,0.37,12.44,2.99,0,XXX,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36147,,Access av dial grft for eval,A,,3.72,19.61,,1.23,,0.48,23.81,5.43,0,XXX,0.00,0.00,0.00,2,0,2,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36148,,Access av dial grft for proc,A,,1.00,6.30,,0.31,,0.11,7.41,1.42,0,ZZZ,0.00,0.00,0.00,0,0,2,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36160,,Establish access to aorta,A,,2.52,11.63,,0.85,,0.36,14.51,3.73,0,XXX,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36200,,Place catheter in aorta,A,,3.02,14.13,,0.85,,0.57,17.72,4.44,0,000,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36215,,Place catheter in artery,A,,4.67,25.83,,1.59,,0.78,31.28,7.04,0,XXX,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36216,,Place catheter in artery,A,,5.27,29.12,,1.88,,0.89,35.28,8.04,0,XXX,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36217,,Place catheter in artery,A,,6.29,53.34,,2.34,,1.01,60.64,9.64,0,XXX,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36218,,Place catheter in artery,A,,1.01,4.53,,0.37,,0.15,5.69,1.53,0,ZZZ,0.00,0.00,0.00,0,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36221,,Place cath thoracic aorta,A,,4.17,26.65,,1.27,,0.79,31.61,6.23,0,000,0.00,0.00,0.00,2,2,1,0,0,,35.8228,09,0,99,69.75,69.75,2.17
36222,,Place cath carotid/inom art,A,,5.53,33.52,,2.00,,0.94,39.99,8.47,0,000,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,69.88,69.88,2.04
36223,,Place cath carotid/inom art,A,,6.00,36.54,,2.13,,1.01,43.55,9.14,0,000,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,69.89,69.89,2.03
36224,,Place cath carotd art,A,,6.50,40.32,,2.45,,1.05,47.87,10.00,0,000,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,122.65,122.65,3.35
36225,,Place cath subclavian art,A,,6.00,36.12,,2.10,,1.00,43.12,9.10,0,000,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,69.89,69.89,2.03
36226,,Place cath vertebral art,A,,6.50,41.28,,2.48,,1.05,48.83,10.03,0,000,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,122.73,122.73,3.27
36227,,Place cath xtrnl carotid,A,,2.09,4.64,,0.77,,0.32,7.05,3.18,0,ZZZ,0.00,0.00,0.00,0,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36228,,Place cath intracranial art,A,,4.25,28.32,,1.57,,0.64,33.21,6.46,0,ZZZ,0.00,0.00,0.00,0,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36245,,Ins cath abd/l-ext art 1st,A,,4.90,32.88,,1.67,,0.87,38.65,7.44,0,XXX,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36246,,Ins cath abd/l-ext art 2nd,A,,5.27,19.10,,1.61,,0.94,25.31,7.82,0,000,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36247,,Ins cath abd/l-ext art 3rd,A,,6.29,37.45,,1.93,,1.13,44.87,9.35,0,000,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36248,,Ins cath abd/l-ext art addl,A,,1.01,3.21,,0.33,,0.15,4.37,1.49,0,ZZZ,0.00,0.00,0.00,0,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36251,,Ins cath ren art 1st unilat,A,,5.35,33.77,,1.84,,0.96,40.08,8.15,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36252,,Ins cath ren art 1st bilat,A,,6.99,35.35,,2.44,,1.24,43.58,10.67,0,000,0.00,0.00,0.00,2,2,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36253,,Ins cath ren art 2nd+ unilat,A,,7.55,55.50,,2.53,,1.35,64.40,11.43,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36254,,Ins cath ren art 2nd+ bilat,A,,8.15,52.13,,2.80,,1.45,61.73,12.40,0,000,0.00,0.00,0.00,2,2,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36260,,Insertion of infusion pump,A,,9.91,5.88,NA,5.88,,2.03,17.82,17.82,0,090,0.09,0.84,0.07,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36261,,Revision of infusion pump,A,,5.63,3.47,NA,3.47,,1.27,10.37,10.37,0,090,0.09,0.84,0.07,2,0,2,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36262,,Removal of infusion pump,A,,4.11,3.76,NA,3.76,,0.83,8.70,8.70,0,090,0.09,0.84,0.07,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36299,,Vessel injection procedure,C,,0.00,0.00,,0.00,,0.00,0.00,0.00,0,YYY,0.00,0.00,0.00,2,0,0,1,1,,35.8228,09,0,99,0.00,0.00,0.00
36400,,Bl draw < 3 yrs fem/jugular,A,,0.38,0.43,,0.16,,0.05,0.86,0.59,0,XXX,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36405,,Bl draw <3 yrs scalp vein,A,,0.31,0.40,,0.13,,0.05,0.76,0.49,0,XXX,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36406,,Bl draw <3 yrs other vein,A,,0.18,0.33,,0.06,,0.03,0.54,0.27,0,XXX,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36410,,Non-routine bl draw 3/> yrs,A,,0.18,0.27,,0.07,,0.03,0.48,0.28,0,XXX,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36415,,Routine venipuncture,X,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,35.8228,09,0,99,0.00,0.00,0.00
36416,,Capillary blood draw,B,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,35.8228,09,0,99,0.00,0.00,0.00
36420,,Vein access cutdown < 1 yr,A,,1.01,0.28,NA,0.28,,0.11,1.40,1.40,0,XXX,0.00,0.00,0.00,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36425,,Vein access cutdown > 1 yr,A,,0.76,0.29,NA,0.29,,0.11,1.16,1.16,0,XXX,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36430,,Blood transfusion service,A,,0.00,0.94,,0.94,NA,0.01,0.95,0.95,5,XXX,0.00,0.00,0.00,0,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36440,,Bl push transfuse 2 yr/<,A,,1.03,0.40,NA,0.40,,0.23,1.66,1.66,0,XXX,0.00,0.00,0.00,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36450,,Bl exchange/transfuse nb,A,,2.23,0.76,NA,0.76,,0.11,3.10,3.10,0,XXX,0.00,0.00,0.00,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36455,,Bl exchange/transfuse non-nb,A,,2.43,0.69,NA,0.69,,0.13,3.25,3.25,0,XXX,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36460,,Transfusion service fetal,A,,6.58,2.61,NA,2.61,,1.34,10.53,10.53,0,XXX,0.00,0.00,0.00,2,0,2,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36468,,Injection(s) spider veins,R,,0.00,0.00,,0.00,,0.00,0.00,0.00,0,000,0.00,0.00,0.00,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36469,,Injection(s) spider veins,R,,0.00,0.00,,0.00,,0.00,0.00,0.00,0,000,0.00,0.00,0.00,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36470,,Injection therapy of vein,A,,1.10,3.00,,1.14,,0.21,4.31,2.45,0,010,0.10,0.80,0.10,2,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36471,,Injection therapy of veins,A,,1.65,3.00,,0.96,,0.32,4.97,2.93,0,010,0.10,0.80,0.10,2,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36475,,Endovenous rf 1st vein,A,,6.72,39.35,,2.27,,1.36,47.43,10.35,0,000,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36476,,Endovenous rf vein add-on,A,,3.38,6.73,,1.01,,0.69,10.80,5.08,0,ZZZ,0.00,0.00,0.00,0,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36478,,Endovenous laser 1st vein,A,,6.72,29.83,,2.27,,1.26,37.81,10.25,0,000,0.00,0.00,0.00,2,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36479,,Endovenous laser vein addon,A,,3.38,7.05,,1.05,,0.62,11.05,5.05,0,ZZZ,0.00,0.00,0.00,0,1,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36481,,Insertion of catheter vein,A,,6.98,50.05,,2.50,,0.84,57.87,10.32,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
3650F,,Eeg ordered rvwd reqstd,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,35.8228,09,0,99,0.00,0.00,0.00
36500,,Insertion of catheter vein,A,,3.51,1.21,NA,1.21,,0.51,5.23,5.23,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36510,,Insertion of catheter vein,A,,1.09,1.50,,0.47,,0.23,2.82,1.79,0,000,0.00,0.00,0.00,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36511,,Apheresis wbc,A,,1.74,0.74,NA,0.74,,0.26,2.74,2.74,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36512,,Apheresis rbc,A,,1.74,0.81,NA,0.81,,0.15,2.70,2.70,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36513,,Apheresis platelets,A,,1.74,0.79,NA,0.79,,0.33,2.86,2.86,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36514,,Apheresis plasma,A,,1.74,12.67,,0.72,,0.26,14.67,2.72,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36515,,Apheresis adsorp/reinfuse,A,,1.74,56.30,,0.55,,0.23,58.27,2.52,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36516,,Apheresis selective,A,,1.22,55.47,,0.49,,0.33,57.02,2.04,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36522,,Photopheresis,A,,1.67,36.10,,1.10,,0.15,37.92,2.92,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36555,,Insert non-tunnel cv cath,A,,2.68,4.37,,0.51,,0.21,7.26,3.40,0,000,0.00,0.00,0.00,0,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36556,,Insert non-tunnel cv cath,A,,2.50,3.83,,0.71,,0.30,6.63,3.51,0,000,0.00,0.00,0.00,0,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36557,,Insert tunneled cv cath,A,,5.14,22.45,,3.22,,1.04,28.63,9.40,0,010,0.10,0.80,0.10,2,1,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36558,,Insert tunneled cv cath,A,,4.84,16.71,,2.55,,0.69,22.24,8.08,0,010,0.10,0.80,0.10,2,1,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36560,,Insert tunneled cv cath,A,,6.29,31.19,,3.63,,0.56,38.04,10.48,0,010,0.10,0.80,0.10,2,1,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36561,,Insert tunneled cv cath,A,,6.04,26.36,,3.21,,1.05,33.45,10.30,0,010,0.10,0.80,0.10,2,1,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36563,,Insert tunneled cv cath,A,,6.24,29.90,,3.43,,1.25,37.39,10.92,0,010,0.10,0.80,0.10,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36565,,Insert tunneled cv cath,A,,6.04,20.68,,2.87,,1.23,27.95,10.14,0,010,0.10,0.80,0.10,2,1,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36566,,Insert tunneled cv cath,A,,6.54,143.76,,3.37,,1.21,151.51,11.12,0,010,0.10,0.80,0.10,2,1,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36568,,Insert picc cath,A,,1.92,6.36,,0.75,,0.17,8.45,2.84,0,000,0.00,0.00,0.00,0,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36569,,Insert picc cath,A,,1.82,5.06,,0.67,,0.17,7.05,2.66,0,000,0.00,0.00,0.00,0,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36570,,Insert picvad cath,A,,5.36,27.74,,3.11,,0.47,33.57,8.94,0,010,0.10,0.80,0.10,2,1,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36571,,Insert picvad cath,A,,5.34,30.64,,3.02,,0.98,36.96,9.34,0,010,0.10,0.80,0.10,2,1,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36575,,Repair tunneled cv cath,A,,0.67,3.95,,0.26,,0.10,4.72,1.03,0,000,0.00,0.00,0.00,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36576,,Repair tunneled cv cath,A,,3.24,7.28,,1.90,,0.54,11.06,5.68,0,010,0.10,0.80,0.10,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36578,,Replace tunneled cv cath,A,,3.54,10.82,,2.21,,0.51,14.87,6.26,0,010,0.10,0.80,0.10,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36580,,Replace cvad cath,A,,1.31,4.62,,0.49,,0.15,6.08,1.95,0,000,0.00,0.00,0.00,0,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36581,,Replace tunneled cv cath,A,,3.48,17.89,,1.81,,0.42,21.79,5.71,0,010,0.10,0.80,0.10,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36582,,Replace tunneled cv cath,A,,5.24,25.44,,2.79,,0.84,31.52,8.87,0,010,0.10,0.80,0.10,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36583,,Replace tunneled cv cath,A,,5.29,32.07,,3.28,,1.09,38.45,9.66,0,010,0.10,0.80,0.10,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36584,,Replace picc cath,A,,1.20,4.47,,0.62,,0.11,5.78,1.93,0,000,0.00,0.00,0.00,0,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36585,,Replace picvad cath,A,,4.84,27.29,,2.67,,0.64,32.77,8.15,0,010,0.10,0.80,0.10,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36589,,Removal tunneled cv cath,A,,2.28,2.10,,1.38,,0.35,4.73,4.01,0,010,0.10,0.80,0.10,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36590,,Removal tunneled cv cath,A,,3.35,4.44,,1.99,,0.60,8.39,5.94,0,010,0.10,0.80,0.10,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36591,,Draw blood off venous device,T,,0.00,0.64,,0.64,NA,0.01,0.65,0.65,3,XXX,0.00,0.00,0.00,0,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36592,,Collect blood from picc,T,,0.00,0.72,,0.72,NA,0.01,0.73,0.73,3,XXX,0.00,0.00,0.00,0,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36593,,Declot vascular device,A,,0.00,0.85,,0.85,NA,0.01,0.86,0.86,3,XXX,0.00,0.00,0.00,0,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36595,,Mech remov tunneled cv cath,A,,3.59,12.55,,1.40,,0.37,16.51,5.36,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36596,,Mech remov tunneled cv cath,A,,0.75,2.96,,0.46,,0.10,3.81,1.31,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36597,,Reposition venous catheter,A,,1.21,2.27,,0.45,,0.11,3.59,1.77,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36598,,Inj w/fluor eval cv device,T,,0.74,2.32,,0.26,,0.07,3.13,1.07,9,000,0.00,0.00,0.00,2,1,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36600,,Withdrawal of arterial blood,A,,0.32,0.53,,0.10,,0.03,0.88,0.45,0,XXX,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36620,,Insertion catheter artery,A,,1.15,0.22,NA,0.22,,0.10,1.47,1.47,0,000,0.00,0.00,0.00,0,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36625,,Insertion catheter artery,A,,2.11,0.56,NA,0.56,,0.40,3.07,3.07,0,000,0.00,0.00,0.00,0,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36640,,Insertion catheter artery,A,,2.10,1.25,NA,1.25,,0.40,3.75,3.75,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36660,,Insertion catheter artery,A,,1.40,0.24,NA,0.24,,0.33,1.97,1.97,0,000,0.00,0.00,0.00,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36680,,Insert needle bone cavity,A,,1.20,0.32,NA,0.32,,0.21,1.73,1.73,0,000,0.00,0.00,0.00,2,0,0,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36800,,Insertion of cannula,A,,2.43,0.80,NA,0.80,,0.40,3.63,3.63,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36810,,Insertion of cannula,A,,3.96,1.65,NA,1.65,,0.70,6.31,6.31,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36815,,Insertion of cannula,A,,2.62,1.10,NA,1.10,,0.54,4.26,4.26,0,000,0.00,0.00,0.00,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36818,,Av fuse uppr arm cephalic,A,,11.89,5.22,NA,5.22,,2.53,19.64,19.64,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
36819,,Av fuse uppr arm basilic,A,,13.29,5.43,NA,5.43,,2.85,21.57,21.57,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
36820,,Av fusion/forearm vein,A,,14.47,6.01,NA,6.01,,3.10,23.58,23.58,0,090,0.09,0.84,0.07,2,1,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
36821,,Av fusion direct any site,A,,12.11,5.60,NA,5.60,,2.59,20.30,20.30,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
36822,,Insertion of cannula(s),A,,5.57,4.28,NA,4.28,,1.23,11.08,11.08,0,090,0.09,0.84,0.07,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36823,,Insertion of cannula(s),A,,22.98,10.98,NA,10.98,,4.79,38.75,38.75,0,090,0.09,0.84,0.07,2,0,1,0,0,,35.8228,09,0,99,0.00,0.00,0.00
36825,,Artery-vein autograft,A,,14.17,6.12,NA,6.12,,3.03,23.32,23.32,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
36830,,Artery-vein nonautograft,A,,12.03,4.63,NA,4.63,,2.59,19.25,19.25,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
36831,,Open thrombect av fistula,A,,8.04,3.54,NA,3.54,,1.72,13.30,13.30,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
36832,,Av fistula revision open,A,,10.53,4.20,NA,4.20,,2.24,16.97,16.97,0,090,0.09,0.84,0.07,2,0,2,1,0,,35.8228,09,0,99,0.00,0.00,0.00
